country,country.code,year,economic.group,sdg381_rmnch,sdg381_rmnch_average,health.worker,sdi,total.aid.for.health_rmnch,total.aid.for.health.volatility_rmnch,total.health.spending,government.health.spending,prepaid.private.health.spending,out.of.pocket.health.spending,total.aid.for.health,the_total,ghes_total,ppp_total,oop_total,dah_total,ghes_per_the,ppp_per_the,oop_per_the,dah_per_the,total.aid.for.health.volatility,total.aid,total.aid.volatility,gini.index,people.at.poverty,gdp.per.capita,gdp,vae,pve,gee,rqe,rle,cce,institutional.index,income.group_wb,region_un,country.id_gbd
Uganda,UGA,2006,Quintile 3,46.4604377746582,50.51765441894531,25.845,0.282,0.2460225687658663,0.13007170734182977,6.119737294867562,1.0264105363225715,0.08970357245178533,2.843554111637851,2.160063733685382,1145853,192184,16796,532424,404448,16.8,1.5,46.400000000000006,35.3,NA,32.85898043809003,NA,NA,NA,650.74,18723.891971,-0.4453832805156708,-1.1403452157974243,-0.5841994285583496,-0.25223761796951294,-0.3254266679286957,-0.7876192927360535,-0.6096546494515414,Low income,Sub-Saharan Africa,190
Uganda,UGA,2006,Quintile 4,51.89484786987305,50.51765441894531,25.845,0.282,0.2460225687658663,0.13007170734182977,6.119737294867562,1.0264105363225715,0.08970357245178533,2.843554111637851,2.160063733685382,1145853,192184,16796,532424,404448,16.8,1.5,46.400000000000006,35.3,NA,32.85898043809003,NA,NA,NA,650.74,18723.891971,-0.4453832805156708,-1.1403452157974243,-0.5841994285583496,-0.25223761796951294,-0.3254266679286957,-0.7876192927360535,-0.6096546494515414,Low income,Sub-Saharan Africa,190
Uganda,UGA,2006,Quintile 5 (richest),63.3436393737793,50.51765441894531,25.845,0.282,0.2460225687658663,0.13007170734182977,6.119737294867562,1.0264105363225715,0.08970357245178533,2.843554111637851,2.160063733685382,1145853,192184,16796,532424,404448,16.8,1.5,46.400000000000006,35.3,NA,32.85898043809003,NA,NA,NA,650.74,18723.891971,-0.4453832805156708,-1.1403452157974243,-0.5841994285583496,-0.25223761796951294,-0.3254266679286957,-0.7876192927360535,-0.6096546494515414,Low income,Sub-Saharan Africa,190
Uganda,UGA,2011,Quintile 1 (poorest),51.41083526611328,58.28003692626953,23.776,0.335,0.3918554812768735,0.11413196685075051,5.354816040287293,0.966137460644816,0.13477008606434,2.4026263403357806,1.851285825051589,1458359,263123,36704,654344,504189,18,2.5,44.8,34.599999999999994,NA,6.146645373053776,NA,NA,NA,817.96,27234.530356,-0.5254045128822327,-0.976101815700531,-0.5628848075866699,-0.17668300867080688,-0.3596886098384857,-0.9364016056060792,-0.6130844142091392,Low income,Sub-Saharan Africa,190
Uganda,UGA,2011,Quintile 2,54.507755279541016,58.28003692626953,23.776,0.335,0.3918554812768735,0.11413196685075051,5.354816040287293,0.966137460644816,0.13477008606434,2.4026263403357806,1.851285825051589,1458359,263123,36704,654344,504189,18,2.5,44.8,34.599999999999994,NA,6.146645373053776,NA,NA,NA,817.96,27234.530356,-0.5254045128822327,-0.976101815700531,-0.5628848075866699,-0.17668300867080688,-0.3596886098384857,-0.9364016056060792,-0.6130844142091392,Low income,Sub-Saharan Africa,190
Uganda,UGA,2011,Quintile 3,55.980438232421875,58.28003692626953,23.776,0.335,0.3918554812768735,0.11413196685075051,5.354816040287293,0.966137460644816,0.13477008606434,2.4026263403357806,1.851285825051589,1458359,263123,36704,654344,504189,18,2.5,44.8,34.599999999999994,NA,6.146645373053776,NA,NA,NA,817.96,27234.530356,-0.5254045128822327,-0.976101815700531,-0.5628848075866699,-0.17668300867080688,-0.3596886098384857,-0.9364016056060792,-0.6130844142091392,Low income,Sub-Saharan Africa,190
Uganda,UGA,2011,Quintile 4,60.60102081298828,58.28003692626953,23.776,0.335,0.3918554812768735,0.11413196685075051,5.354816040287293,0.966137460644816,0.13477008606434,2.4026263403357806,1.851285825051589,1458359,263123,36704,654344,504189,18,2.5,44.8,34.599999999999994,NA,6.146645373053776,NA,NA,NA,817.96,27234.530356,-0.5254045128822327,-0.976101815700531,-0.5628848075866699,-0.17668300867080688,-0.3596886098384857,-0.9364016056060792,-0.6130844142091392,Low income,Sub-Saharan Africa,190
Uganda,UGA,2011,Quintile 5 (richest),68.696136474609375,58.28003692626953,23.776,0.335,0.3918554812768735,0.11413196685075051,5.354816040287293,0.966137460644816,0.13477008606434,2.4026263403357806,1.851285825051589,1458359,263123,36704,654344,504189,18,2.5,44.8,34.599999999999994,NA,6.146645373053776,NA,NA,NA,817.96,27234.530356,-0.5254045128822327,-0.976101815700531,-0.5628848075866699,-0.17668300867080688,-0.3596886098384857,-0.9364016056060792,-0.6130844142091392,Low income,Sub-Saharan Africa,190
Uganda,UGA,2016,Quintile 1 (poorest),59.06975936889648,65.10536193847656,27.534,0.382,0.5167403006301398,0.10880152712206624,5.006401062828129,0.8285425160298417,0.14443233079046797,1.9270433029287488,2.1063829130790706,1698953,281171,49014,653954,714814,16.6,2.9000000000000004,38.4,42.1,NA,6.081869999695242,NA,42.8,21.4,875.8,33935.615199,-0.6478623747825623,-0.715322732925415,-0.6101200580596924,-0.2618739902973175,-0.25625506043434143,-1.07058846950531,-0.6214981153515249,Low income,Sub-Saharan Africa,190
Uganda,UGA,2016,Quintile 2,62.040191650390625,65.10536193847656,27.534,0.382,0.5167403006301398,0.10880152712206624,5.006401062828129,0.8285425160298417,0.14443233079046797,1.9270433029287488,2.1063829130790706,1698953,281171,49014,653954,714814,16.6,2.9000000000000004,38.4,42.1,NA,6.081869999695242,NA,42.8,21.4,875.8,33935.615199,-0.6478623747825623,-0.715322732925415,-0.6101200580596924,-0.2618739902973175,-0.25625506043434143,-1.07058846950531,-0.6214981153515249,Low income,Sub-Saharan Africa,190
Uganda,UGA,2016,Quintile 3,64.959320068359375,65.10536193847656,27.534,0.382,0.5167403006301398,0.10880152712206624,5.006401062828129,0.8285425160298417,0.14443233079046797,1.9270433029287488,2.1063829130790706,1698953,281171,49014,653954,714814,16.6,2.9000000000000004,38.4,42.1,NA,6.081869999695242,NA,42.8,21.4,875.8,33935.615199,-0.6478623747825623,-0.715322732925415,-0.6101200580596924,-0.2618739902973175,-0.25625506043434143,-1.07058846950531,-0.6214981153515249,Low income,Sub-Saharan Africa,190
Uganda,UGA,2016,Quintile 4,67.85382080078125,65.10536193847656,27.534,0.382,0.5167403006301398,0.10880152712206624,5.006401062828129,0.8285425160298417,0.14443233079046797,1.9270433029287488,2.1063829130790706,1698953,281171,49014,653954,714814,16.6,2.9000000000000004,38.4,42.1,NA,6.081869999695242,NA,42.8,21.4,875.8,33935.615199,-0.6478623747825623,-0.715322732925415,-0.6101200580596924,-0.2618739902973175,-0.25625506043434143,-1.07058846950531,-0.6214981153515249,Low income,Sub-Saharan Africa,190
Uganda,UGA,2016,Quintile 5 (richest),71.69307708740234,65.10536193847656,27.534,0.382,0.5167403006301398,0.10880152712206624,5.006401062828129,0.8285425160298417,0.14443233079046797,1.9270433029287488,2.1063829130790706,1698953,281171,49014,653954,714814,16.6,2.9000000000000004,38.4,42.1,NA,6.081869999695242,NA,42.8,21.4,875.8,33935.615199,-0.6478623747825623,-0.715322732925415,-0.6101200580596924,-0.2618739902973175,-0.25625506043434143,-1.07058846950531,-0.6214981153515249,Low income,Sub-Saharan Africa,190
Ukraine,UKR,1999,Quintile 1 (poorest),NA,NA,159.78,0.665,0.00105541579499332,NA,10.653473182802951,5.1487261601166106,0.485764218057705,5.017790912653258,0.00119037557337609,7025494,3395357,320340,3309011,785,48.3,4.6,47.099999999999994,0,NA,NA,NA,NA,NA,1327.57,65945.573612,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Europe and Northern America,63
Ukraine,UKR,1999,Quintile 2,NA,NA,159.78,0.665,0.00105541579499332,NA,10.653473182802951,5.1487261601166106,0.485764218057705,5.017790912653258,0.00119037557337609,7025494,3395357,320340,3309011,785,48.3,4.6,47.099999999999994,0,NA,NA,NA,NA,NA,1327.57,65945.573612,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Europe and Northern America,63
Ukraine,UKR,1999,Quintile 3,NA,NA,159.78,0.665,0.00105541579499332,NA,10.653473182802951,5.1487261601166106,0.485764218057705,5.017790912653258,0.00119037557337609,7025494,3395357,320340,3309011,785,48.3,4.6,47.099999999999994,0,NA,NA,NA,NA,NA,1327.57,65945.573612,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Europe and Northern America,63
Ukraine,UKR,1999,Quintile 4,NA,NA,159.78,0.665,0.00105541579499332,NA,10.653473182802951,5.1487261601166106,0.485764218057705,5.017790912653258,0.00119037557337609,7025494,3395357,320340,3309011,785,48.3,4.6,47.099999999999994,0,NA,NA,NA,NA,NA,1327.57,65945.573612,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Europe and Northern America,63
Ukraine,UKR,1999,Quintile 5 (richest),NA,NA,159.78,0.665,0.00105541579499332,NA,10.653473182802951,5.1487261601166106,0.485764218057705,5.017790912653258,0.00119037557337609,7025494,3395357,320340,3309011,785,48.3,4.6,47.099999999999994,0,NA,NA,NA,NA,NA,1327.57,65945.573612,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2005,Quintile 1 (poorest),NA,NA,205.056,0.685,0.00409385673976535,NA,12.045010643037472,6.942128607494678,0.3903242413741894,4.617418939656453,0.09513885451215286,12166063,7011897,394247,4663824,96095,57.599999999999994,3.2,38.3,0.8,NA,0.5239047571902381,NA,29,NA,2144.25,101005,-0.2853248715400696,-0.28536656498908997,-0.6756044626235962,-0.5108500719070435,-0.8045446872711182,-0.7406429052352905,-0.5905555190494243,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2005,Quintile 2,NA,NA,205.056,0.685,0.00409385673976535,NA,12.045010643037472,6.942128607494678,0.3903242413741894,4.617418939656453,0.09513885451215286,12166063,7011897,394247,4663824,96095,57.599999999999994,3.2,38.3,0.8,NA,0.5239047571902381,NA,29,NA,2144.25,101005,-0.2853248715400696,-0.28536656498908997,-0.6756044626235962,-0.5108500719070435,-0.8045446872711182,-0.7406429052352905,-0.5905555190494243,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2005,Quintile 3,NA,NA,205.056,0.685,0.00409385673976535,NA,12.045010643037472,6.942128607494678,0.3903242413741894,4.617418939656453,0.09513885451215286,12166063,7011897,394247,4663824,96095,57.599999999999994,3.2,38.3,0.8,NA,0.5239047571902381,NA,29,NA,2144.25,101005,-0.2853248715400696,-0.28536656498908997,-0.6756044626235962,-0.5108500719070435,-0.8045446872711182,-0.7406429052352905,-0.5905555190494243,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2005,Quintile 4,NA,NA,205.056,0.685,0.00409385673976535,NA,12.045010643037472,6.942128607494678,0.3903242413741894,4.617418939656453,0.09513885451215286,12166063,7011897,394247,4663824,96095,57.599999999999994,3.2,38.3,0.8,NA,0.5239047571902381,NA,29,NA,2144.25,101005,-0.2853248715400696,-0.28536656498908997,-0.6756044626235962,-0.5108500719070435,-0.8045446872711182,-0.7406429052352905,-0.5905555190494243,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2005,Quintile 5 (richest),NA,NA,205.056,0.685,0.00409385673976535,NA,12.045010643037472,6.942128607494678,0.3903242413741894,4.617418939656453,0.09513885451215286,12166063,7011897,394247,4663824,96095,57.599999999999994,3.2,38.3,0.8,NA,0.5239047571902381,NA,29,NA,2144.25,101005,-0.2853248715400696,-0.28536656498908997,-0.6756044626235962,-0.5108500719070435,-0.8045446872711182,-0.7406429052352905,-0.5905555190494243,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2007,Quintile 1 (poorest),NA,NA,224.225,0.699,0.00518715076671854,NA,11.25663596390512,6.598712355097423,0.3860306687418672,4.1959848272225475,0.07590811284327983,13235440,7758700,453891,4933597,89252,58.599999999999994,3.4000000000000004,37.3,0.7000000000000001,NA,0.40946937803519334,NA,27,NA,2528.08,117579,0.06411845982074738,0.1728259176015854,-0.7276177406311035,-0.4097172617912293,-0.7463598847389221,-0.8201749324798584,-0.4509538095016503,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2007,Quintile 2,NA,NA,224.225,0.699,0.00518715076671854,NA,11.25663596390512,6.598712355097423,0.3860306687418672,4.1959848272225475,0.07590811284327983,13235440,7758700,453891,4933597,89252,58.599999999999994,3.4000000000000004,37.3,0.7000000000000001,NA,0.40946937803519334,NA,27,NA,2528.08,117579,0.06411845982074738,0.1728259176015854,-0.7276177406311035,-0.4097172617912293,-0.7463598847389221,-0.8201749324798584,-0.4509538095016503,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2007,Quintile 3,NA,NA,224.225,0.699,0.00518715076671854,NA,11.25663596390512,6.598712355097423,0.3860306687418672,4.1959848272225475,0.07590811284327983,13235440,7758700,453891,4933597,89252,58.599999999999994,3.4000000000000004,37.3,0.7000000000000001,NA,0.40946937803519334,NA,27,NA,2528.08,117579,0.06411845982074738,0.1728259176015854,-0.7276177406311035,-0.4097172617912293,-0.7463598847389221,-0.8201749324798584,-0.4509538095016503,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2007,Quintile 4,NA,NA,224.225,0.699,0.00518715076671854,NA,11.25663596390512,6.598712355097423,0.3860306687418672,4.1959848272225475,0.07590811284327983,13235440,7758700,453891,4933597,89252,58.599999999999994,3.4000000000000004,37.3,0.7000000000000001,NA,0.40946937803519334,NA,27,NA,2528.08,117579,0.06411845982074738,0.1728259176015854,-0.7276177406311035,-0.4097172617912293,-0.7463598847389221,-0.8201749324798584,-0.4509538095016503,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2007,Quintile 5 (richest),NA,NA,224.225,0.699,0.00518715076671854,NA,11.25663596390512,6.598712355097423,0.3860306687418672,4.1959848272225475,0.07590811284327983,13235440,7758700,453891,4933597,89252,58.599999999999994,3.4000000000000004,37.3,0.7000000000000001,NA,0.40946937803519334,NA,27,NA,2528.08,117579,0.06411845982074738,0.1728259176015854,-0.7276177406311035,-0.4097172617912293,-0.7463598847389221,-0.8201749324798584,-0.4509538095016503,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2012,Quintile 1 (poorest),76.00562286376953,78.940673828125,257.186,0.721,0.01141249587602207,NA,13.282512550267947,6.838199181446111,0.39677393467618977,5.9570580210256,0.09048141312004564,14896205,7668972,444978,6680781,101474,51.5,3,44.8,0.7000000000000001,NA,0.731562474921756,NA,24.7,NA,2459.76,112149,-0.2795430123806,-0.09227490425109865,-0.5933221578598022,-0.5546832084655762,-0.8173390030860901,-1.1175391674041748,-0.6237234069079803,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2012,Quintile 2,79.53582763671875,78.940673828125,257.186,0.721,0.01141249587602207,NA,13.282512550267947,6.838199181446111,0.39677393467618977,5.9570580210256,0.09048141312004564,14896205,7668972,444978,6680781,101474,51.5,3,44.8,0.7000000000000001,NA,0.731562474921756,NA,24.7,NA,2459.76,112149,-0.2795430123806,-0.09227490425109865,-0.5933221578598022,-0.5546832084655762,-0.8173390030860901,-1.1175391674041748,-0.6237234069079803,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2012,Quintile 3,81.19489288330078,78.940673828125,257.186,0.721,0.01141249587602207,NA,13.282512550267947,6.838199181446111,0.39677393467618977,5.9570580210256,0.09048141312004564,14896205,7668972,444978,6680781,101474,51.5,3,44.8,0.7000000000000001,NA,0.731562474921756,NA,24.7,NA,2459.76,112149,-0.2795430123806,-0.09227490425109865,-0.5933221578598022,-0.5546832084655762,-0.8173390030860901,-1.1175391674041748,-0.6237234069079803,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2012,Quintile 4,79.37210845947266,78.940673828125,257.186,0.721,0.01141249587602207,NA,13.282512550267947,6.838199181446111,0.39677393467618977,5.9570580210256,0.09048141312004564,14896205,7668972,444978,6680781,101474,51.5,3,44.8,0.7000000000000001,NA,0.731562474921756,NA,24.7,NA,2459.76,112149,-0.2795430123806,-0.09227490425109865,-0.5933221578598022,-0.5546832084655762,-0.8173390030860901,-1.1175391674041748,-0.6237234069079803,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2012,Quintile 5 (richest),78.03826904296875,78.940673828125,257.186,0.721,0.01141249587602207,NA,13.282512550267947,6.838199181446111,0.39677393467618977,5.9570580210256,0.09048141312004564,14896205,7668972,444978,6680781,101474,51.5,3,44.8,0.7000000000000001,NA,0.731562474921756,NA,24.7,NA,2459.76,112149,-0.2795430123806,-0.09227490425109865,-0.5933221578598022,-0.5546832084655762,-0.8173390030860901,-1.1175391674041748,-0.6237234069079803,Lower middle income,Europe and Northern America,63
Uzbekistan,UZB,1996,Quintile 1 (poorest),71.01190185546875,78.32306671142578,62.576,0.505,0.00459877398802878,NA,4.034706795958539,1.6816296819853864,0.01165928905996132,2.2913674571091605,0.05005414348053991,1068605,445385,3088,606876,13257,41.7,0.3,56.7,1.2,NA,0.3980318175845603,0.16384579458097803,NA,NA,1140.38,26485.319852,-1.6003704071044922,-0.5437317490577698,-1.2006434202194214,-1.7767726182937622,-1.2391786575317385,-1.1288206577301023,-1.345471032834121,Lower middle income,Central and Southern Asia,41
Uzbekistan,UZB,1996,Quintile 2,80.704742431640625,78.32306671142578,62.576,0.505,0.00459877398802878,NA,4.034706795958539,1.6816296819853864,0.01165928905996132,2.2913674571091605,0.05005414348053991,1068605,445385,3088,606876,13257,41.7,0.3,56.7,1.2,NA,0.3980318175845603,0.16384579458097803,NA,NA,1140.38,26485.319852,-1.6003704071044922,-0.5437317490577698,-1.2006434202194214,-1.7767726182937622,-1.2391786575317385,-1.1288206577301023,-1.345471032834121,Lower middle income,Central and Southern Asia,41
Uzbekistan,UZB,1996,Quintile 3,79.40120697021484,78.32306671142578,62.576,0.505,0.00459877398802878,NA,4.034706795958539,1.6816296819853864,0.01165928905996132,2.2913674571091605,0.05005414348053991,1068605,445385,3088,606876,13257,41.7,0.3,56.7,1.2,NA,0.3980318175845603,0.16384579458097803,NA,NA,1140.38,26485.319852,-1.6003704071044922,-0.5437317490577698,-1.2006434202194214,-1.7767726182937622,-1.2391786575317385,-1.1288206577301023,-1.345471032834121,Lower middle income,Central and Southern Asia,41
Uzbekistan,UZB,1996,Quintile 4,77.27232360839844,78.32306671142578,62.576,0.505,0.00459877398802878,NA,4.034706795958539,1.6816296819853864,0.01165928905996132,2.2913674571091605,0.05005414348053991,1068605,445385,3088,606876,13257,41.7,0.3,56.7,1.2,NA,0.3980318175845603,0.16384579458097803,NA,NA,1140.38,26485.319852,-1.6003704071044922,-0.5437317490577698,-1.2006434202194214,-1.7767726182937622,-1.2391786575317385,-1.1288206577301023,-1.345471032834121,Lower middle income,Central and Southern Asia,41
Uzbekistan,UZB,1996,Quintile 5 (richest),79.00293731689453,78.32306671142578,62.576,0.505,0.00459877398802878,NA,4.034706795958539,1.6816296819853864,0.01165928905996132,2.2913674571091605,0.05005414348053991,1068605,445385,3088,606876,13257,41.7,0.3,56.7,1.2,NA,0.3980318175845603,0.16384579458097803,NA,NA,1140.38,26485.319852,-1.6003704071044922,-0.5437317490577698,-1.2006434202194214,-1.7767726182937622,-1.2391786575317385,-1.1288206577301023,-1.345471032834121,Lower middle income,Central and Southern Asia,41
Uzbekistan,UZB,2006,Quintile 1 (poorest),NA,NA,91.823,0.556,0.01336435251690882,NA,2.780603642219674,1.0674705340403328,0.01210154315406258,1.6253974901722084,0.07563407485307039,1219863,468304,5309,713069,33181,38.4,0.4,58.4,2.7,NA,0.4510326509501533,0.17014810583776568,NA,NA,1656.22,43870.438112,-2.0717973709106445,-1.784659504890442,-1.180597901344299,-1.6284574270248413,-1.45359468460083,-1.0163359642028809,-1.6172060411010762,Lower middle income,Central and Southern Asia,41
Uzbekistan,UZB,2006,Quintile 2,NA,NA,91.823,0.556,0.01336435251690882,NA,2.780603642219674,1.0674705340403328,0.01210154315406258,1.6253974901722084,0.07563407485307039,1219863,468304,5309,713069,33181,38.4,0.4,58.4,2.7,NA,0.4510326509501533,0.17014810583776568,NA,NA,1656.22,43870.438112,-2.0717973709106445,-1.784659504890442,-1.180597901344299,-1.6284574270248413,-1.45359468460083,-1.0163359642028809,-1.6172060411010762,Lower middle income,Central and Southern Asia,41
Uzbekistan,UZB,2006,Quintile 3,NA,NA,91.823,0.556,0.01336435251690882,NA,2.780603642219674,1.0674705340403328,0.01210154315406258,1.6253974901722084,0.07563407485307039,1219863,468304,5309,713069,33181,38.4,0.4,58.4,2.7,NA,0.4510326509501533,0.17014810583776568,NA,NA,1656.22,43870.438112,-2.0717973709106445,-1.784659504890442,-1.180597901344299,-1.6284574270248413,-1.45359468460083,-1.0163359642028809,-1.6172060411010762,Lower middle income,Central and Southern Asia,41
Uzbekistan,UZB,2006,Quintile 4,NA,NA,91.823,0.556,0.01336435251690882,NA,2.780603642219674,1.0674705340403328,0.01210154315406258,1.6253974901722084,0.07563407485307039,1219863,468304,5309,713069,33181,38.4,0.4,58.4,2.7,NA,0.4510326509501533,0.17014810583776568,NA,NA,1656.22,43870.438112,-2.0717973709106445,-1.784659504890442,-1.180597901344299,-1.6284574270248413,-1.45359468460083,-1.0163359642028809,-1.6172060411010762,Lower middle income,Central and Southern Asia,41
Uzbekistan,UZB,2006,Quintile 5 (richest),NA,NA,91.823,0.556,0.01336435251690882,NA,2.780603642219674,1.0674705340403328,0.01210154315406258,1.6253974901722084,0.07563407485307039,1219863,468304,5309,713069,33181,38.4,0.4,58.4,2.7,NA,0.4510326509501533,0.17014810583776568,NA,NA,1656.22,43870.438112,-2.0717973709106445,-1.784659504890442,-1.180597901344299,-1.6284574270248413,-1.45359468460083,-1.0163359642028809,-1.6172060411010762,Lower middle income,Central and Southern Asia,41
Vanuatu,VUT,2007,Quintile 1 (poorest),NA,NA,23.734,0.43,0.14046076558122644,0.09554589436479986,3.759612049900292,2.562429013027746,0.10126241239576789,0.35000862865182353,0.7459119958249547,23019,15689,620,2143,4567,68.10000000000001,2.7,9.3,19.9,NA,11.181330246152047,3.985355953710802,NA,NA,2681.34,612.2706198,0.3924570083618164,1.2330107688903809,-0.41123512387275696,-0.4464761018753052,0.5905014872550964,0.27323615550994873,0.29077058875935863,Lower middle income,Oceania,30
Vanuatu,VUT,2007,Quintile 2,NA,NA,23.734,0.43,0.14046076558122644,0.09554589436479986,3.759612049900292,2.562429013027746,0.10126241239576789,0.35000862865182353,0.7459119958249547,23019,15689,620,2143,4567,68.10000000000001,2.7,9.3,19.9,NA,11.181330246152047,3.985355953710802,NA,NA,2681.34,612.2706198,0.3924570083618164,1.2330107688903809,-0.41123512387275696,-0.4464761018753052,0.5905014872550964,0.27323615550994873,0.29077058875935863,Lower middle income,Oceania,30
Vanuatu,VUT,2007,Quintile 3,NA,NA,23.734,0.43,0.14046076558122644,0.09554589436479986,3.759612049900292,2.562429013027746,0.10126241239576789,0.35000862865182353,0.7459119958249547,23019,15689,620,2143,4567,68.10000000000001,2.7,9.3,19.9,NA,11.181330246152047,3.985355953710802,NA,NA,2681.34,612.2706198,0.3924570083618164,1.2330107688903809,-0.41123512387275696,-0.4464761018753052,0.5905014872550964,0.27323615550994873,0.29077058875935863,Lower middle income,Oceania,30
Vanuatu,VUT,2007,Quintile 4,NA,NA,23.734,0.43,0.14046076558122644,0.09554589436479986,3.759612049900292,2.562429013027746,0.10126241239576789,0.35000862865182353,0.7459119958249547,23019,15689,620,2143,4567,68.10000000000001,2.7,9.3,19.9,NA,11.181330246152047,3.985355953710802,NA,NA,2681.34,612.2706198,0.3924570083618164,1.2330107688903809,-0.41123512387275696,-0.4464761018753052,0.5905014872550964,0.27323615550994873,0.29077058875935863,Lower middle income,Oceania,30
Vanuatu,VUT,2007,Quintile 5 (richest),NA,NA,23.734,0.43,0.14046076558122644,0.09554589436479986,3.759612049900292,2.562429013027746,0.10126241239576789,0.35000862865182353,0.7459119958249547,23019,15689,620,2143,4567,68.10000000000001,2.7,9.3,19.9,NA,11.181330246152047,3.985355953710802,NA,NA,2681.34,612.2706198,0.3924570083618164,1.2330107688903809,-0.41123512387275696,-0.4464761018753052,0.5905014872550964,0.27323615550994873,0.29077058875935863,Lower middle income,Oceania,30
Vietnam,VNM,1997,Quintile 1 (poorest),48.99339294433594,60.70711517333984,27.015,0.447,0.06018587288832794,NA,3.484369556678647,1.647156816764014,0.4738713850382824,1.2361245541819796,0.12721553543468156,2753877,1301833,374525,976973,100545,47.3,13.6,35.4,3.7,0.03020906655571227,1.7173496285329717,0.2797010987203309,35.4,37.4,1039.14,79035.158447,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,1997,Quintile 2,59.44355010986328,60.70711517333984,27.015,0.447,0.06018587288832794,NA,3.484369556678647,1.647156816764014,0.4738713850382824,1.2361245541819796,0.12721553543468156,2753877,1301833,374525,976973,100545,47.3,13.6,35.4,3.7,0.03020906655571227,1.7173496285329717,0.2797010987203309,35.4,37.4,1039.14,79035.158447,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,1997,Quintile 3,62.09975051879883,60.70711517333984,27.015,0.447,0.06018587288832794,NA,3.484369556678647,1.647156816764014,0.4738713850382824,1.2361245541819796,0.12721553543468156,2753877,1301833,374525,976973,100545,47.3,13.6,35.4,3.7,0.03020906655571227,1.7173496285329717,0.2797010987203309,35.4,37.4,1039.14,79035.158447,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,1997,Quintile 4,68.38368225097656,60.70711517333984,27.015,0.447,0.06018587288832794,NA,3.484369556678647,1.647156816764014,0.4738713850382824,1.2361245541819796,0.12721553543468156,2753877,1301833,374525,976973,100545,47.3,13.6,35.4,3.7,0.03020906655571227,1.7173496285329717,0.2797010987203309,35.4,37.4,1039.14,79035.158447,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,1997,Quintile 5 (richest),76.066741943359375,60.70711517333984,27.015,0.447,0.06018587288832794,NA,3.484369556678647,1.647156816764014,0.4738713850382824,1.2361245541819796,0.12721553543468156,2753877,1301833,374525,976973,100545,47.3,13.6,35.4,3.7,0.03020906655571227,1.7173496285329717,0.2797010987203309,35.4,37.4,1039.14,79035.158447,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,2002,Quintile 1 (poorest),55.19858169555664,65.2540054321289,33.648,0.486,0.03339836166485156,NA,3.5380178985747435,1.4682333443818365,0.48079928026895213,1.4957261233959942,0.0932591505279606,3735970,1550381,507700,1579412,98477,41.5,13.6,42.2,2.6,0.02513998755693389,1.591789383967044,0.2636943306733166,37,28.9,1309.43,105595,-1.448818564414978,0.35368114709854126,-0.4373165965080261,-0.7669936418533325,-0.6790016293525696,-0.5609908103942871,-0.6306302611270785,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,2002,Quintile 2,62.84999084472656,65.2540054321289,33.648,0.486,0.03339836166485156,NA,3.5380178985747435,1.4682333443818365,0.48079928026895213,1.4957261233959942,0.0932591505279606,3735970,1550381,507700,1579412,98477,41.5,13.6,42.2,2.6,0.02513998755693389,1.591789383967044,0.2636943306733166,37,28.9,1309.43,105595,-1.448818564414978,0.35368114709854126,-0.4373165965080261,-0.7669936418533325,-0.6790016293525696,-0.5609908103942871,-0.6306302611270785,Lower middle income,Eastern and South-eastern Asia,20
