Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
IBRD only,IBD,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,967.861971729991,967.349296105166,979.411219287024,1000.78717008502,1056.30668726846,1094.70189221613,1128.65532873338,1148.62784903068,1189.32009368512,1253.46494349336,1319.77593467249,1371.54216675748,1429.87801145311,1498.99777969388,1549.71576113736,1590.70122468868,1655.08578498338,1699.28599779752,1736.44808693786,1785.2306593663,1844.12395814149,1853.11911260759,1870.06922204824,1872.30591104125,1931.12570809308,1981.13948303222,2026.82536411199,2090.21914640601,2134.96790022548,2164.79341408438,2168.4605406767,2158.66285701882,2161.25250237909,2209.11715536332,2257.42202935972,2315.68912237501,2410.25814797558,2504.16094844024,2535.10104168202,2597.42907110696,2717.57017826742,2783.88401313089,2879.52527528502,3018.56608144059,3215.52852290188,3411.2210090463,3655.93458690957,3945.7468447414,4138.48814850719,4215.19665816329,4500.5030222386,4740.08883473053,4946.18373756649,5149.9034491119,5343.49983449824,5523.81403262613,5721.62054859479,5965.69922602065,6207.23521661869,6403.46230885384,6269.86630575591,6681.79818353215,..
IBRD only,IBD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1843144735465.85,1863155891468.21,1920239858733.62,2008640857345.73,2169184318597.15,2299461979638.86,2426758272233.47,2526367621479.54,2676297784035.61,2886950491267.51,3110995522947.16,3308636780703.24,3526676496343.63,3777825489595.56,3987756224891.23,4174922515307.12,4427984052912.29,4631197693677.02,4819312461707.94,5045254637569,5306662205418.29,5431195327202.02,5585131876155.09,5696758122094.77,5983636783215.08,6251181718043.49,6514287535507.33,6844369511701.03,7120634534759.95,7349689866877.06,7490785972941.74,7582207285224.03,7710846206027.77,8000324562347.07,8295395342538.21,8631455578755.06,9109812486653.17,9594963834512.92,9843389284847.19,10214279789837.8,10816914605336,11211892075250.2,11729297247690.2,12432536454871.2,13389503346176.6,14357619682591.7,15547228506448.3,16947518191251.6,17954148043831.3,18471978091013.5,19918497164423.9,21193574935332.5,22352176703290.4,23526848951159.7,24673689761959.2,25769037830754.9,26953097307933.1,28367073397712.9,29769637868044.3,30953253700174.2,30520719578341.3,32709836267422.7,..
IDA & IBRD total,IBT,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,931.351419475882,928.740859831043,943.143546506458,963.405984600871,1011.79063181319,1045.47883802128,1070.51344908007,1078.32532086483,1112.69231035241,1174.23929509,1240.21901138252,1288.82534967798,1334.38013947217,1392.81746479375,1442.30916899103,1469.49331009392,1527.06673091494,1565.44004556011,1590.87813126763,1630.72033299699,1678.48908015361,1678.357700626,1685.32755151425,1678.87632788669,1721.86324041099,1762.37700144721,1797.77496635558,1848.41079519166,1885.91226237781,1907.30622152711,1910.65517912231,1899.85803341416,1898.97914390831,1931.78746669501,1964.82243697587,2010.06064009558,2086.008525358,2159.97443539633,2183.0989511796,2229.53092129128,2322.62294073907,2373.66606446878,2449.41615282481,2557.87981141863,2714.53325541918,2868.688807673,3059.8525635788,3284.61851403467,3432.17059213099,3490.36590867301,3709.9091097815,3887.99138379584,4037.819995948,4193.0171647245,4341.62410553953,4471.99644993101,4613.9482991981,4790.73414312611,4964.96871345139,5102.36358809506,4979.63872415947,5271.66935671699,..
IDA & IBRD total,IBT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2140304132783.65,2163587787942.99,2239363669209.78,2342419783898.42,2518230890904.99,2663144137450.72,2792610131643.97,2879321541753.82,3041681736579.41,3287245275757.76,3555058353328.67,3781281511310.45,4004070721562.16,4273985559046.72,4523403725439.57,4705991351889.85,4990841346861.25,5218842355067.17,5409662984946.63,5656471398605.48,5938318889621.06,6057418826687.1,6208770071900.99,6312184049712.24,6604191562757.45,6895827190945.14,7177359809336.17,7530590788719.29,7838567862000.71,8083608287434.48,8253664502448.11,8359799503627.28,8505249662371.68,8803257310246.52,9106663496575.08,9471827852884.9,9991125946364.96,10512108377560.3,10791992549708,11190148342132.6,11831225230642.5,12268762541617.8,12842864803334.6,13601518937227.6,14635927150112.5,15679866839853.3,16950213082864.6,18435461283057,19517045818561.9,20110835998933.7,21659809550591.2,23006043362518.8,24218608426062.8,25490958594927.8,26747698423891.2,27911035349471.1,29166262270740.4,30667249394618.8,32168515356117.5,33445382408868.4,33005383944712,35295923070631.8,..
IDA blend,IDB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,943.859909448643,932.928908667105,950.00872224282,1000.12463955739,1025.35597900029,1055.62681747358,1024.94885635927,917.52889848994,913.671280755458,1032.74847455856,1188.10991659399,1283.07023578606,1301.59882015101,1338.73879727274,1414.62244896773,1344.87518732167,1389.5548971866,1419.70720635012,1368.46861258985,1406.09139701794,1432.06007645253,1319.77473432279,1260.22531237029,1183.82348199375,1168.52056217963,1202.99543185032,1199.51098937452,1206.99500676299,1245.31927310012,1245.34163999301,1288.09221919216,1275.53595771925,1278.90175634972,1243.18108534303,1220.58561047938,1211.43587073708,1233.65417153449,1225.76887545083,1226.65264394891,1220.68816690853,1231.93213495464,1251.23282249898,1307.44817033584,1342.38402496184,1409.34536525487,1458.71042144531,1507.71144729601,1557.52204070024,1583.2544424552,1636.41514635771,1693.78664252643,1730.5939005194,1769.48271720298,1829.01387022463,1896.45721860993,1930.46018693705,1925.5095176761,1935.7923987781,1967.61287515946,1980.84618516003,1913.08329653533,1968.27418323799,..
IDA blend,IDB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,113622573232.959,115067811705.559,120085662533.359,129636580832.401,136339375910.889,144043113602.275,143558738977.017,131911978237.131,134846441875.071,156503935903.534,184899002210.103,204948814507.383,213425726594.633,225569112190.541,245095895472.517,239794754678.817,255117421239.54,268524525541.269,266712809691.778,282678162233.09,298175785921.272,285037223797.29,281564408800.377,272696554209.5,277058814734.356,294002869802.205,302380664966.724,313801983670.54,333830317884.602,343984004994.436,366361546191.395,373367899433.137,384274116098.941,383189486448.963,386287057424.617,393711213796.748,411890973173.274,420211585629.708,431597354964.41,440677888587.273,456936837631.026,476898158699.722,510825805220.089,536947559859.937,577299322424.983,611692464185.974,647186302705.048,684650486049.513,712891137096.196,755058563052.428,801507478221.263,839199417719.288,877430779683.984,926291926265.138,980278895601.877,1017692057505.8,1034688736709.31,1060785122148.51,1100201755809.9,1130336858817.36,1114633355605.03,1171154692430.04,..
IDA only,IDX,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,628.267746955847,656.980928582945,652.676481975485,665.597944292257,669.644438918056,666.71116366755,659.229701046424,673.352881220111,685.046848376924,697.744701634854,697.773890997577,673.582763098537,674.026301394932,701.159227268072,695.252997311,716.560652739334,724.100504183261,722.926943067817,712.296232645138,704.988321888924,715.9498234861,706.288345105353,696.484351820853,686.14413684603,681.684271965939,686.104655195024,693.743111775491,694.945629067227,689.878499172972,681.908158901663,678.843951362472,670.945652859862,668.539642778829,659.557340762174,676.724590283887,694.064891277898,717.954502883105,730.044120146679,738.258900716492,750.83500063868,763.356047651326,773.544239783273,791.060496080218,817.440374351394,847.698554487168,880.324360280344,913.724674072531,945.510087084217,961.139422518386,999.192914031914,1011.48288036031,1005.08794954448,1032.06221566633,1064.43552340297,1070.69025990807,1097.274421043,1127.84042197717,1154.95142364868,1183.70736300367,1164.07691719284,1173.32928729475,..
IDA only,IDX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,176046671658.896,188783658381.836,192352165058.587,201251590860.694,207794854004.372,212325924187.747,215531471596.167,226085294014.729,236170357904.192,246748237692.595,252466156574.071,249432725470.715,256036918238.115,273274472565.186,277806386624.432,293271586468.607,303591286785.292,310961054629.925,314513481950.024,318707494099.617,330998349816.138,334779984123.648,339029046080.323,342980443479.557,349745063458.225,361052718216.905,374363642204.373,384353509573.648,391103574544.001,396161984531.935,403948269631.947,409689006133.394,419386014336.15,424527839220.186,446525569154.299,469264943798.165,497076849002.647,517410960872.006,535676308538.444,557595376115.476,580247766096.382,602735304599.225,631908835327.528,668712333126.315,710022965057.286,755055224108.385,802206308196.511,848971401541.955,882488371493.894,938566034659.05,972187673712.521,987999207025.573,1036741715792,1092476764818.02,1123192003280.5,1177617167972.25,1238767304616.2,1298146852816.21,1361755984413.82,1370803800335.58,1413882215333.07,..
IDA total,IDA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,719.351353539563,709.545121597065,733.112626611404,747.671458840581,764.326760013933,777.233223042486,764.886948664729,723.323776973321,730.763706771726,778.65500946677,839.7142695456,872.645767611135,864.456924530666,877.773423688002,921.090082764177,894.188186594335,923.805343886257,940.016639488294,922.31941326776,929.850825550889,936.825231105577,906.861556282059,881.602617427262,849.64533755518,838.127087551037,847.744552396398,850.156708747849,858.38304477211,873.718090522593,871.334006331909,882.15822068823,876.588428915382,872.676665928979,858.686421943744,845.243045434253,853.582989935984,872.801583423931,886.06874440116,894.582871695901,898.168840740959,910.663525648855,925.894888128968,951.797965143573,974.984549306443,1015.04280611741,1051.63973114977,1089.63230549708,1128.52721362637,1158.34973863298,1186.85986163828,1231.74678170317,1252.50509572747,1261.34145017455,1299.1450780297,1343.08136952507,1358.21791178905,1373.44703025191,1396.4899508821,1424.59586263589,1447.36005376497,1411.06620274026,1435.50783145453,..
IDA total,IDA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,283220284977.21,286336943754.127,303329078604.4,317261900436.324,332734325634.567,347235886195.845,350725084978.615,340478023655.542,353213154948.553,386440142946.581,427634014965.628,455128132195.337,461861559813.452,481332019810.254,518578823119.65,516732193262.592,547699443340.22,571913228110.439,576486971549.157,597510019893.49,618575802540.446,615119428068.642,614849840869.672,609301341732.592,617673413384.732,642126258549.603,661695881555.064,686375765209.266,717443087845.663,734650610729.428,763404498132.705,778206918805.887,795083713641.766,803343772063.671,811545335225.264,840633305442.406,881520741194.9,917228377865.633,948784748836.169,975951931146.832,1014064291126.46,1056695980273.88,1113499909408.1,1168819052363.53,1246146460064.74,1321834170440.06,1402304399639.44,1486866936257.42,1561649172404.25,1637367059745.06,1739877631018.5,1811211034510.16,1865355345797.49,1962978961352.3,2072702064912.22,2140838423140.73,2212044529755.09,2299094905667.22,2397793624922.88,2490978169484.49,2483795145448.89,2583962097129.02,..
Late-demographic dividend,LTE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,850.709582213071,812.933257359882,826.638402452597,842.065582439996,885.851514448741,926.777466277111,977.684096946331,971.207455776334,998.218758122781,1074.48915050411,1167.65829218694,1233.72347268917,1297.79009977894,1387.31451314312,1436.17407571789,1481.03946480362,1552.58346068866,1632.82366063361,1715.98449318488,1819.34520458601,1942.71728159746,1927.13041416987,1941.07423918616,1944.47912101932,2068.74313213377,2192.72631218924,2284.70821006914,2394.05877789699,2483.67199657537,2556.48329437455,2534.0474463828,2527.92732793956,2515.34560120788,2596.57269722898,2684.02231099838,2807.28577498163,2920.52317022983,3052.05822795407,3108.37921905449,3225.0127256436,3424.04221111875,3575.96594596233,3764.87220256519,3995.66046588962,4295.23149537866,4598.59068312626,4993.39702024256,5469.08915803009,5810.21574847949,5987.35177550945,6429.66422791892,6849.16224979531,7200.28743082398,7549.38093754153,7894.99294850385,8213.12337286025,8527.68665839853,8922.80334634018,9356.15032142415,9746.58140624079,9726.87340544889,10399.0150870382,..
Late-demographic dividend,LTE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,932070876680.51,892452548113.931,919410385349.431,958314026140.31,1030646245927.62,1102458678957.17,1191210896195.97,1210491362542.52,1272850441754.6,1402564511996.98,1560283283174.92,1687428503490.05,1813804762670.85,1979061655797.92,2088266480482.55,2190998443997.43,2334482860106.4,2492474828241,2657642063931.95,2858243420631.93,3095120123754.21,3114302313045.35,3185217296950.29,3239190890899.56,3495859234932.32,3759572026273.18,3977194668980.15,4233829946660.04,4461412541530.31,4660225274736.75,4682775587375.47,4732090249596.53,4765237137285.26,4974314042446.75,5197557527082.79,5492164569985.28,5770663566145.67,6089168137004.26,6258830658568.43,6548729136189.09,7005683792364.74,7368995495837.04,7810353518734.88,8342988291301.45,9025603517063.78,9724944130514.55,10627672899305,11714220743606,12525340968970.1,12989550001407.3,14031850820221.8,15041108416071,15925518451611.2,16819552720070.1,17713061132452.8,18545555113486.4,19375905707317.9,20402566585723.9,21509670952968,22509647106702.8,22539863049416,24145079621464.1,..
Latin America & Caribbean,LCN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3289.11547545576,3396.03539490401,3445.42808725489,3418.78197298481,3565.91948814654,3666.68992508328,3746.713320011,3808.10124592503,3974.62767414844,4143.4174441699,4305.73727893505,4493.64052183416,4700.40723895385,4956.69730884396,5143.89330508718,5202.84688207439,5361.08221884794,5494.87509382714,5607.97770290398,5883.6705767802,6139.54347137114,6057.55774181717,5914.10899055389,5680.28782343324,5779.81538485495,5847.0397532443,5952.42110607371,6026.8593073948,5949.37880501759,5943.32634213134,5805.05680508634,5869.16155855394,5911.17928115754,6050.52581464607,6266.8388239593,6214.10506468936,6361.23336833695,6591.54914171603,6661.40477589898,6603.73808144297,6739.65185954402,6677.68392835287,6622.09253285399,6702.62771270043,6987.98712322994,7178.87937346064,7452.59337544714,7756.57132209976,7956.29477786672,7712.82734471273,8123.03111784757,8389.85593534061,8510.78387706228,8660.19335216676,8688.91201958624,8645.27095252049,8544.88658830028,8621.221553158,8681.8870714315,8668.8341802196,8027.63956051944,8495.2417990977,..
Latin America & Caribbean,LCN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,720785402508.615,765142436987.114,798093931806.716,814107464091.843,872730467059.452,922019193519.227,967496039938.87,1009261709160.42,1080644439349.1,1155174598914.49,1230489345505.63,1315975721287.61,1410291922193.18,1523417100942.62,1619090606743.17,1676612725186.28,1768125820833.38,1854693504165.49,1937280204395.06,2079596362391.26,2219145232388.4,2237185033399.85,2230742013141.07,2187989487318.89,2272780117459.49,2346134822215.09,2436082218976.52,2514805271763.47,2530392422975.51,2575800158063.81,2563498735025.7,2640228446548.41,2707367843542.85,2820386433896.43,2972103397775.96,2997257318261.26,3118938553464.32,3283905708825.55,3370741201007.75,3392435412303.01,3513253465203.09,3530413217109.16,3549014777257.62,3639369718294.86,3842677613438.56,3996765942664.93,4198970856826.54,4421030199315.25,4585898353968.55,4494558190516.57,4783440705513.08,4996243175173.53,5124678263220.82,5270959498016.27,5344087142127.01,5372085859521.24,5363355891201.96,5464105994758.97,5553180025832.07,5593962322067.49,5222260236590.41,5564227906988.83,..
Latin America & Caribbean (excluding high income),LAC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3152.72781998384,3254.93102466812,3301.97449858394,3262.50977139218,3412.08567296081,3513.71222747404,3577.41310784281,3637.77799832909,3806.09965822086,3968.6914980157,4133.65760168996,4315.81448225068,4534.91854681176,4810.8517912566,5009.22688699776,5097.79437882327,5254.21615509456,5376.8417545334,5472.74292854779,5737.0173286884,5984.32421157427,5890.77142036154,5772.95879282166,5556.08374229016,5652.75461224991,5718.61504617647,5816.3885379998,5880.64062833419,5789.96837664866,5765.85428046044,5625.79449049024,5679.94993640024,5696.25235815686,5827.03950272781,6038.68295053363,5962.94273440665,6099.13116288136,6311.78583881821,6365.69438967827,6299.63265555456,6428.62821402644,6351.25397850944,6291.96695419296,6365.79617431583,6627.26390503919,6812.46868845802,7080.0190188282,7380.75566919089,7579.02531880618,7340.57477716819,7752.28891051685,8008.83434547404,8108.21022732679,8251.03080865666,8274.81377516658,8223.39454971266,8114.88120670279,8190.7449648931,8233.94926588684,8203.69692898203,7601.00118944198,8022.3509774913,..
Latin America & Caribbean (excluding high income),LAC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,615674468448.141,653718107601.801,682036806638.591,693003455282.61,745211354324.013,788820974107.698,825136146620.245,861613903126.843,925257890402.235,989781202103.017,1057201698437.72,1131534629881.97,1218574126172.7,1324638834041.28,1412964930676.69,1472605133330.07,1553871661003.03,1627955088503.72,1696491754973.22,1820281172067.02,1942363449256.56,1954149373370.24,1956313206307.62,1923214724033.08,1997939696724.67,2062802269784.83,2140145880066.96,2206226183833.07,2214205843964.46,2246876058394.41,2233866127845.31,2297611878958.14,2346060877263.97,2442569771426.82,2575436037697.42,2586500929944.24,2689331158172.46,2827965670411.55,2896974420485.68,2910731302213.39,3014283695101.59,3020510478470.19,3033445614124.43,3109369200916.73,3278363078878.72,3411931713980.2,3588529948833,3784455470573.39,3929827240224.8,3848112269358.46,4106590832704.92,4290805104123.33,4392965576051.34,4519102140221.17,4580381699027.16,4599491137215.35,4586019393295.72,4678098634543.82,4754331956837.13,4786860234447.36,4475533196733.41,4759725021775.76,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3279.44722741026,3383.59672642441,3427.81726287336,3393.83788520456,3538.4412648328,3633.24434762435,3707.99989366571,3764.39549876268,3929.03494379434,4091.31039363429,4250.42467596157,4434.76603929592,4641.34646386207,4899.18600179465,5095.73141833419,5154.95689096512,5308.10545873728,5431.57914789523,5532.77276564396,5804.4090166624,6069.89265983899,5967.09543363802,5812.69072547972,5570.08769557311,5654.98163618473,5720.74142606289,5825.4320431192,5899.83044693647,5808.33737757941,5796.29868954973,5667.24976624935,5748.29408666218,5801.63060543785,5954.74151194439,6171.63356223816,6108.77538749508,6251.36500869587,6477.93999783047,6542.35608532745,6467.20131642003,6595.9661285702,6518.26582718016,6459.74171081891,6541.73910152534,6813.12417460145,7003.8661465335,7275.83520589081,7583.12127481615,7789.40682616338,7546.06310102345,7967.91598182185,8241.19742838551,8363.41285004481,8515.99867449157,8546.8046805353,8497.45594058406,8396.08320449427,8476.42341269897,8541.33742273197,8525.94176969652,7902.79623317777,8376.97413729744,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,685173397397.653,727090746735.358,757557315817.867,771283098897.419,826745191902.394,872503342045.55,914781735550.81,953579125663.538,1021460187041.89,1091118875958.69,1162345308304.01,1243161257237.32,1333426929810.63,1442307248706.6,1536980334818.97,1592579650383.98,1679238961104.9,1759593040077.67,1835594398771.15,1971629523565.04,2109852053633.99,2120574506653.46,2110821050630.94,2066604601344.56,2142837101916.01,2212925927993.09,2299309754013.85,2375127894170.5,2384266170048.8,2425290601571.65,2416968119252.3,2498236569765.82,2568141698925.16,2683733930783.12,2831025758920.96,2850983879084.2,2966809651372.25,3124958760232.74,3206707676922.66,3219300712486.41,3332973635626.45,3341685518339.07,3358197261329.45,3446588310322.65,3636447927399.81,3785964352036.33,3981516883309.74,4199314524507.17,4363523172054.67,4275143495367.95,4563023623605.89,4774411359613.78,4900850737408.09,5045794098030.16,5119103407121.74,5143812539282.28,5135616151985.84,5237377253269.89,5328438887791.69,5367213101463.26,5015749755849.82,5354467166867.9,..
Least developed countries: UN classification,LDC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,638.028699113825,643.628048701026,637.458606942036,633.132925853533,627.8070494752,618.757383534426,625.204208341605,637.108933639693,636.057169176077,635.049487967675,621.9898212263,619.342728351773,608.184543530262,592.150061608538,582.167342932005,600.451469169945,618.3098901917,639.103023454699,648.43185868886,657.665451564271,669.534494451651,688.089103126923,704.214472627613,720.892528816362,747.845337915886,783.503549102119,817.373065032351,856.323754539808,889.861892923952,903.275486662881,936.873036747872,941.946733375658,938.601140186287,967.552549826626,997.514700227337,997.132283890388,1015.07948258259,1034.60255497797,1055.53624926092,1082.02853066075,1065.9001014264,1061.89835877236,..
